communication_id,campaign_id,communication_type,client_id,send_datetime,send_date,send_hour,timing_period,experiment_group,send_status
COM00043903,CMP0038,push,C004794,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043904,CMP0038,push,C002039,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043905,CMP0038,push,C005269,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043906,CMP0038,push,C003462,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043907,CMP0038,push,C006015,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043908,CMP0038,push,C004625,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043909,CMP0038,push,C003247,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043910,CMP0038,push,C003629,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043911,CMP0038,push,C007130,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043912,CMP0038,push,C004512,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043913,CMP0038,push,C002214,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043914,CMP0038,push,C006286,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043915,CMP0038,push,C006638,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043916,CMP0038,push,C008412,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043917,CMP0038,push,C003533,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043918,CMP0038,push,C007476,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043919,CMP0038,push,C004586,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043920,CMP0038,push,C002848,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043921,CMP0038,push,C001074,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043922,CMP0038,push,C007112,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043923,CMP0038,push,C006767,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043924,CMP0038,push,C006941,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043925,CMP0038,push,C005262,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043926,CMP0038,push,C000929,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043927,CMP0038,push,C006047,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043928,CMP0038,push,C001089,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043929,CMP0038,push,C007457,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043930,CMP0038,push,C005066,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043931,CMP0038,push,C005279,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043932,CMP0038,push,C005653,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043933,CMP0038,push,C001363,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043934,CMP0038,push,C002850,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043935,CMP0038,push,C006506,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043936,CMP0038,push,C003524,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043937,CMP0038,push,C005906,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043938,CMP0038,push,C000162,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043939,CMP0038,push,C006847,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043940,CMP0038,push,C006349,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043941,CMP0038,push,C006293,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043942,CMP0038,push,C007394,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043943,CMP0038,push,C001056,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043944,CMP0038,push,C005265,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043945,CMP0038,push,C006915,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043946,CMP0038,push,C004271,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043947,CMP0038,push,C002223,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043948,CMP0038,push,C004915,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043949,CMP0038,push,C004911,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043950,CMP0038,push,C005991,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043951,CMP0038,push,C008359,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043952,CMP0038,push,C006808,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043953,CMP0038,push,C001641,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043954,CMP0038,push,C000165,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043955,CMP0038,push,C007079,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043956,CMP0038,push,C008343,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043957,CMP0038,push,C004366,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043958,CMP0038,push,C005489,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043959,CMP0038,push,C007090,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043960,CMP0038,push,C001204,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043961,CMP0038,push,C003634,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043962,CMP0038,push,C008235,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043963,CMP0038,push,C001555,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043964,CMP0038,push,C006902,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043965,CMP0038,push,C001769,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043966,CMP0038,push,C004388,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043967,CMP0038,push,C000520,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043968,CMP0038,push,C004004,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043969,CMP0038,push,C006589,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043970,CMP0038,push,C002256,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043971,CMP0038,push,C001460,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043972,CMP0038,push,C001499,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043973,CMP0038,push,C004518,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043974,CMP0038,push,C008026,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043975,CMP0038,push,C005006,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043976,CMP0038,push,C000836,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043977,CMP0038,push,C007664,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043978,CMP0038,push,C003289,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043979,CMP0038,push,C000101,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043980,CMP0038,push,C007326,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043981,CMP0038,push,C003044,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043982,CMP0038,push,C006614,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043983,CMP0038,push,C004081,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043984,CMP0038,push,C003552,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043985,CMP0038,push,C002409,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043986,CMP0038,push,C004887,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043987,CMP0038,push,C003508,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043988,CMP0038,push,C001695,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043989,CMP0038,push,C004066,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043990,CMP0038,push,C006978,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00043991,CMP0038,push,C000807,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043992,CMP0038,push,C000957,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043993,CMP0038,push,C001981,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043994,CMP0038,push,C007271,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043995,CMP0038,push,C005313,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043996,CMP0038,push,C000528,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043997,CMP0038,push,C003499,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043998,CMP0038,push,C008134,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00043999,CMP0038,push,C005329,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044000,CMP0038,push,C008295,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044001,CMP0038,push,C002854,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044002,CMP0038,push,C002422,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044003,CMP0038,push,C000583,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044004,CMP0038,push,C005245,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044005,CMP0038,push,C000399,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044006,CMP0038,push,C002140,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044007,CMP0038,push,C001463,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044008,CMP0038,push,C006797,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044009,CMP0038,push,C004319,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044010,CMP0038,push,C000964,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044011,CMP0038,push,C000084,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044012,CMP0038,push,C003614,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044013,CMP0038,push,C000811,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044014,CMP0038,push,C005427,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044015,CMP0038,push,C003185,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044016,CMP0038,push,C007922,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044017,CMP0038,push,C006901,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044018,CMP0038,push,C007339,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044019,CMP0038,push,C008124,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044020,CMP0038,push,C007027,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044021,CMP0038,push,C005410,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044022,CMP0038,push,C003760,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044023,CMP0038,push,C007604,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044024,CMP0038,push,C004230,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044025,CMP0038,push,C008386,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044026,CMP0038,push,C003528,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044027,CMP0038,push,C006383,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044028,CMP0038,push,C003000,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044029,CMP0038,push,C004684,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044030,CMP0038,push,C007279,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044031,CMP0038,push,C004142,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044032,CMP0038,push,C003545,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044033,CMP0038,push,C005951,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044034,CMP0038,push,C003576,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044035,CMP0038,push,C000133,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044036,CMP0038,push,C005112,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044037,CMP0038,push,C002888,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044038,CMP0038,push,C003361,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044039,CMP0038,push,C006588,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044040,CMP0038,push,C002769,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044041,CMP0038,push,C004931,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044042,CMP0038,push,C004157,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044043,CMP0038,push,C005442,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044044,CMP0038,push,C006093,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044045,CMP0038,push,C001304,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044046,CMP0038,push,C004478,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044047,CMP0038,push,C008086,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044048,CMP0038,push,C003121,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044049,CMP0038,push,C003548,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044050,CMP0038,push,C002184,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044051,CMP0038,push,C008384,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044052,CMP0038,push,C003738,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044053,CMP0038,push,C001732,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044054,CMP0038,push,C007849,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044055,CMP0038,push,C005903,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044056,CMP0038,push,C002894,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044057,CMP0038,push,C006944,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044058,CMP0038,push,C006240,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044059,CMP0038,push,C004910,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044060,CMP0038,push,C002495,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044061,CMP0038,push,C001367,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044062,CMP0038,push,C003853,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044063,CMP0038,push,C002166,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044064,CMP0038,push,C001281,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044065,CMP0038,push,C005581,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044066,CMP0038,push,C004375,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044067,CMP0038,push,C005497,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044068,CMP0038,push,C003865,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044069,CMP0038,push,C004374,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044070,CMP0038,push,C002669,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044071,CMP0038,push,C008042,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044072,CMP0038,push,C005898,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044073,CMP0038,push,C004997,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044074,CMP0038,push,C001068,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044075,CMP0038,push,C005075,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044076,CMP0038,push,C006227,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044077,CMP0038,push,C004530,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044078,CMP0038,push,C007086,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044079,CMP0038,push,C005498,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044080,CMP0038,push,C004504,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044081,CMP0038,push,C002312,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044082,CMP0038,push,C006350,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044083,CMP0038,push,C006159,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044084,CMP0038,push,C003999,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044085,CMP0038,push,C000466,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044086,CMP0038,push,C001296,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044087,CMP0038,push,C007035,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044088,CMP0038,push,C007952,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044089,CMP0038,push,C005150,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044090,CMP0038,push,C000438,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044091,CMP0038,push,C006107,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044092,CMP0038,push,C001755,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044093,CMP0038,push,C006042,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044094,CMP0038,push,C007947,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044095,CMP0038,push,C007276,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044096,CMP0038,push,C001260,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044097,CMP0038,push,C002176,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044098,CMP0038,push,C001293,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044099,CMP0038,push,C006091,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044100,CMP0038,push,C007209,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044101,CMP0038,push,C000432,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044102,CMP0038,push,C004617,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044103,CMP0038,push,C000580,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044104,CMP0038,push,C004073,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044105,CMP0038,push,C006833,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044106,CMP0038,push,C002261,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044107,CMP0038,push,C004323,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044108,CMP0038,push,C004023,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044109,CMP0038,push,C007399,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044110,CMP0038,push,C001980,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044111,CMP0038,push,C006119,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044112,CMP0038,push,C005909,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044113,CMP0038,push,C003812,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044114,CMP0038,push,C006898,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044115,CMP0038,push,C001976,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044116,CMP0038,push,C008326,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044117,CMP0038,push,C001362,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044118,CMP0038,push,C005809,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044119,CMP0038,push,C002800,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044120,CMP0038,push,C001759,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044121,CMP0038,push,C006531,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044122,CMP0038,push,C002895,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044123,CMP0038,push,C007479,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044124,CMP0038,push,C000777,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044125,CMP0038,push,C001698,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044126,CMP0038,push,C002931,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044127,CMP0038,push,C004525,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044128,CMP0038,push,C002748,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044129,CMP0038,push,C005030,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044130,CMP0038,push,C003358,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044131,CMP0038,push,C001384,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044132,CMP0038,push,C006569,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044133,CMP0038,push,C004799,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044134,CMP0038,push,C000910,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044135,CMP0038,push,C006751,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044136,CMP0038,push,C000907,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044137,CMP0038,push,C005353,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044138,CMP0038,push,C008272,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044139,CMP0038,push,C005692,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044140,CMP0038,push,C005007,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044141,CMP0038,push,C006270,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044142,CMP0038,push,C006644,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044143,CMP0038,push,C007467,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044144,CMP0038,push,C005205,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044145,CMP0038,push,C007124,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044146,CMP0038,push,C000274,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044147,CMP0038,push,C003990,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044148,CMP0038,push,C004451,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044149,CMP0038,push,C003349,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044150,CMP0038,push,C003537,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044151,CMP0038,push,C003540,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044152,CMP0038,push,C000560,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044153,CMP0038,push,C007675,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044154,CMP0038,push,C002279,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044155,CMP0038,push,C002697,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044156,CMP0038,push,C003372,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044157,CMP0038,push,C003207,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044158,CMP0038,push,C006573,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044159,CMP0038,push,C001098,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044160,CMP0038,push,C003345,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044161,CMP0038,push,C000633,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044162,CMP0038,push,C000902,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044163,CMP0038,push,C001301,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044164,CMP0038,push,C000168,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044165,CMP0038,push,C008254,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044166,CMP0038,push,C005194,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044167,CMP0038,push,C001214,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044168,CMP0038,push,C002298,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044169,CMP0038,push,C006887,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044170,CMP0038,push,C006639,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044171,CMP0038,push,C000798,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044172,CMP0038,push,C002980,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044173,CMP0038,push,C003835,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044174,CMP0038,push,C004061,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044175,CMP0038,push,C002107,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044176,CMP0038,push,C005881,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044177,CMP0038,push,C008283,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044178,CMP0038,push,C005887,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044179,CMP0038,push,C001702,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044180,CMP0038,push,C006158,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044181,CMP0038,push,C003253,2026-02-20 19:45:00,2026-02-20,19,evening,test,sent
COM00044182,CMP0038,push,C001837,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
COM00044183,CMP0038,push,C007206,2026-02-20 19:45:00,2026-02-20,19,evening,control,holdout_control
